epoch,batch,batch_time(s),phase
1,0,10.235490560531616,1
1,1,10.239682912826538,1
1,2,10.230621337890625,1
1,3,10.2258939743042,1
1,4,10.240496158599854,1
1,5,10.261791944503784,1
1,6,10.23326563835144,1
1,7,10.227391958236694,1
1,8,10.229489803314209,1
1,9,10.230650901794434,1
2,0,26.043891191482544,0
2,1,26.06644582748413,0
2,2,26.140082836151123,0
2,3,28.670658826828003,0
2,4,26.181143522262573,0
2,5,26.009992599487305,0
2,6,25.98893165588379,0
2,7,25.97394108772278,0
2,8,26.31039261817932,0
2,9,26.607134580612183,0
2,10,26.064140558242798,0
2,11,26.648372173309326,0
2,12,26.140297174453735,0
2,13,26.504515171051025,0
2,14,26.37811303138733,0
2,15,27.286044359207153,0
2,16,26.041383504867554,0
2,17,26.003535985946655,0
2,18,25.996283531188965,0
2,19,26.008954524993896,0
2,20,26.001988887786865,0
2,21,26.029951333999634,0
2,22,26.067219734191895,0
2,23,26.058854579925537,0
2,24,25.98863649368286,0
2,25,25.98825192451477,0
2,26,26.022286415100098,0
2,27,26.02635383605957,0
2,28,26.001301050186157,0
2,29,25.996832847595215,0
2,30,26.013208150863647,0
2,31,25.977661609649658,0
2,32,26.0209059715271,0
2,33,25.996237754821777,0
2,34,25.9938645362854,0
2,35,26.037856101989746,0
2,36,26.020998239517212,0
2,37,26.031928539276123,0
2,38,26.01384210586548,0
2,39,26.00170660018921,0
2,40,25.99584698677063,0
2,41,26.004178285598755,0
2,42,26.64961266517639,0
2,43,26.14601969718933,0
2,44,26.141550302505493,0
2,45,26.14626908302307,0
2,46,26.170063734054565,0
2,47,26.124883890151978,0
2,48,26.130134105682373,0
2,49,26.1206476688385,0
2,0,10.31088376045227,1
2,1,10.580201864242554,1
2,2,10.249831438064575,1
2,3,10.169823408126831,1
2,4,10.192536115646362,1
2,5,10.15573239326477,1
2,6,10.1793532371521,1
2,7,10.17972207069397,1
2,8,10.170656204223633,1
2,9,10.158824443817139,1
3,0,25.93707251548767,0
3,1,25.97963857650757,0
3,2,25.97140407562256,0
3,3,25.99677801132202,0
3,4,26.021520614624023,0
3,5,25.993942975997925,0
3,6,25.97196936607361,0
3,7,25.96385645866394,0
3,8,25.964606285095215,0
3,9,26.14802837371826,0
3,10,26.041479110717773,0
3,11,26.085267066955566,0
3,12,26.032430171966553,0
3,13,26.055532455444336,0
3,14,26.075612783432007,0
3,15,26.005598545074463,0
3,16,26.025399446487427,0
3,17,26.025389909744263,0
3,18,26.038522958755493,0
3,19,26.158334255218506,0
3,20,26.100027084350586,0
3,21,26.050347805023193,0
3,22,26.074034452438354,0
3,23,26.099966287612915,0
3,24,26.029483795166016,0
3,25,26.024382829666138,0
3,26,26.039343118667603,0
3,27,26.049166917800903,0
3,28,26.028656482696533,0
3,29,26.097700834274292,0
3,30,26.08591389656067,0
3,31,26.018736124038696,0
3,32,26.19783067703247,0
3,33,26.09864830970764,0
3,34,27.08643913269043,0
3,35,25.973110675811768,0
3,36,25.913034200668335,0
3,37,25.805693864822388,0
3,38,25.827683687210083,0
3,39,25.89326286315918,0
3,40,26.91730284690857,0
3,41,26.079615831375122,0
3,42,26.069861888885498,0
3,43,26.06578779220581,0
3,44,26.072350025177002,0
3,45,26.051873922348022,0
3,46,26.05276584625244,0
3,47,26.091148138046265,0
3,48,26.08549189567566,0
3,49,26.086493015289307,0
3,0,10.188284635543823,1
3,1,10.224965810775757,1
3,2,10.179846286773682,1
3,3,10.1865553855896,1
3,4,10.197282314300537,1
3,5,10.18325662612915,1
3,6,10.183800220489502,1
3,7,10.184451341629028,1
3,8,10.185449361801147,1
3,9,10.199869155883789,1
4,0,26.057779550552368,0
4,1,26.09229564666748,0
4,2,26.066983222961426,0
4,3,26.071605920791626,0
4,4,26.050960302352905,0
4,5,26.080853939056396,0
4,6,26.051593542099,0
4,7,26.082996368408203,0
4,8,26.09580397605896,0
4,9,27.428809881210327,0
4,10,26.357882499694824,0
4,11,26.097627878189087,0
4,12,26.141563177108765,0
4,13,26.056734561920166,0
4,14,26.03644108772278,0
4,15,26.046584367752075,0
4,16,27.610793590545654,0
4,17,26.17614722251892,0
4,18,26.026418685913086,0
4,19,25.981539964675903,0
4,20,26.067474842071533,0
4,21,26.00790762901306,0
4,22,25.98289656639099,0
4,23,25.97511577606201,0
4,24,26.00100874900818,0
4,25,26.00296640396118,0
4,26,26.032382011413574,0
4,27,25.98258090019226,0
4,28,25.99033284187317,0
4,29,25.99093532562256,0
4,30,26.027417182922363,0
4,31,25.97438073158264,0
4,32,25.98602032661438,0
4,33,26.731632471084595,0
4,34,26.35008454322815,0
4,35,26.22844123840332,0
4,36,26.235665798187256,0
4,37,26.272248029708862,0
4,38,26.179437160491943,0
4,39,26.17747688293457,0
4,40,26.152549266815186,0
4,41,26.163499355316162,0
4,42,26.222545862197876,0
4,43,26.16149401664734,0
4,44,26.151089668273926,0
4,45,26.181013584136963,0
4,46,26.159841537475586,0
4,47,26.37701654434204,0
4,48,26.12730050086975,0
4,49,26.12206745147705,0
4,0,10.242143392562866,1
4,1,10.230359554290771,1
4,2,10.24656367301941,1
4,3,10.222201824188232,1
4,4,10.240725755691528,1
4,5,10.217996597290039,1
4,6,10.22732949256897,1
4,7,10.227229595184326,1
4,8,10.240452289581299,1
4,9,10.223798751831055,1
